#  Rhode Island 12-Month Period Average Temperature
# Units: Degrees Fahrenheit
# Base Period: 1901-2000
# Missing: -99
Date,Value,Anomaly
190805,47.6,-1.0
190806,48.0,-0.6
190807,48.1,-0.5
190808,48.1,-0.5
190809,48.1,-0.5
190810,48.7,0.1
190811,48.7,0.1
190812,48.4,-0.2
190901,48.5,-0.1
190902,49.0,0.4
190903,48.8,0.2
190904,48.8,0.2
190905,48.5,-0.1
190906,48.4,-0.2
190907,48.1,-0.5
190908,48.1,-0.5
190909,48.0,-0.6
190910,47.6,-1.0
190911,47.9,-0.7
190912,47.6,-1.0
191001,47.6,-1.0
191002,47.3,-1.3
191003,47.8,-0.8
191004,48.2,-0.4
191005,48.2,-0.4
191006,48.1,-0.5
191007,48.4,-0.2
191008,48.3,-0.3
191009,48.3,-0.3
191010,48.6,0.0
191011,48.1,-0.5
191012,47.9,-0.7
191101,47.9,-0.7
191102,47.7,-0.9
191103,47.1,-1.5
191104,46.5,-2.1
191105,46.9,-1.7
191106,47.0,-1.6
191107,47.0,-1.6
191108,47.1,-1.5
191109,47.1,-1.5
191110,46.8,-1.8
191111,46.9,-1.7
191112,47.9,-0.7
191201,47.0,-1.6
191202,46.9,-1.7
191203,47.0,-1.6
191204,47.2,-1.4
191205,47.0,-1.6
191206,47.0,-1.6
191207,46.8,-1.8
191208,46.7,-1.9
191209,46.7,-1.9
191210,47.0,-1.6
191211,47.2,-1.4
191212,47.1,-1.5
191301,48.6,0.0
191302,48.7,0.1
191303,49.2,0.6
191304,49.3,0.7
191305,49.1,0.5
191306,49.1,0.5
191307,49.1,0.5
191308,49.3,0.7
191309,49.2,0.6
191310,49.3,0.7
191311,49.4,0.8
191312,49.4,0.8
191401,48.6,0.0
191402,48.3,-0.3
191403,47.8,-0.8
191404,47.6,-1.0
191405,47.9,-0.7
191406,47.9,-0.7
191407,47.6,-1.0
191408,47.6,-1.0
191409,47.8,-0.8
191410,47.7,-0.9
191411,47.4,-1.2
191412,46.9,-1.7
191501,47.1,-1.5
191502,47.9,-0.7
191503,47.8,-0.8
191504,48.2,-0.4
191505,47.9,-0.7
191506,47.8,-0.8
191507,47.9,-0.7
191508,47.8,-0.8
191509,48.0,-0.6
191510,47.8,-0.8
191511,48.0,-0.6
191512,48.1,-0.5
191601,48.3,-0.3
191602,47.7,-0.9
191603,47.3,-1.3
191604,46.9,-1.7
191605,47.1,-1.5
191606,46.9,-1.7
191607,47.1,-1.5
191608,47.4,-1.2
191609,47.2,-1.4
191610,47.3,-1.3
191611,47.2,-1.4
191612,47.2,-1.4
191701,46.9,-1.7
191702,46.9,-1.7
191703,47.5,-1.1
191704,47.4,-1.2
191705,46.8,-1.8
191706,47.0,-1.6
191707,47.1,-1.5
191708,47.3,-1.3
191709,46.9,-1.7
191710,46.5,-2.1
191711,46.2,-2.4
191712,45.6,-3.0
191801,44.8,-3.8
191802,44.9,-3.7
191803,44.9,-3.7
191804,45.2,-3.4
191805,46.1,-2.5
191806,45.9,-2.7
191807,45.7,-2.9
191808,45.6,-3.0
191809,45.7,-2.9
191810,46.1,-2.5
191811,46.5,-2.1
191812,47.3,-1.3
191901,48.3,-0.3
191902,48.6,0.0
191903,48.8,0.2
191904,48.7,0.1
191905,48.4,-0.2
191906,48.7,0.1
191907,48.8,0.2
191908,48.5,-0.1
191909,48.7,0.1
191910,48.8,0.2
191911,48.7,0.1
191912,48.2,-0.4
192001,47.3,-1.3
192002,46.9,-1.7
192003,46.8,-1.8
192004,46.7,-1.9
192005,46.4,-2.2
192006,46.1,-2.5
192007,45.9,-2.7
192008,46.3,-2.3
192009,46.4,-2.2
192010,46.6,-2.0
192011,46.4,-2.2
192012,47.0,-1.6
192101,47.8,-0.8
192102,48.2,-0.4
192103,48.8,0.2
192104,49.4,0.8
192105,49.6,1.0
192106,49.9,1.3
192107,50.1,1.5
192108,49.8,1.2
192109,50.0,1.4
192110,49.6,1.0
192111,49.7,1.1
192112,49.4,0.8
192201,49.0,0.4
192202,48.9,0.3
192203,48.4,-0.2
192204,48.1,-0.5
192205,48.3,-0.3
192206,48.4,-0.2
192207,48.2,-0.4
192208,48.3,-0.3
192209,48.0,-0.6
192210,48.0,-0.6
192211,48.1,-0.5
192212,48.0,-0.6
192301,48.0,-0.6
192302,47.3,-1.3
192303,46.8,-1.8
192304,46.7,-1.9
192305,46.4,-2.2
192306,46.4,-2.2
192307,46.2,-2.4
192308,46.1,-2.5
192309,46.1,-2.5
192310,46.0,-2.6
192311,46.1,-2.5
192312,46.8,-1.8
192401,47.3,-1.3
192402,47.5,-1.1
192403,47.8,-0.8
192404,47.7,-0.9
192405,47.6,-1.0
192406,47.3,-1.3
192407,47.5,-1.1
192408,47.7,-0.9
192409,47.4,-1.2
192410,47.4,-1.2
192411,47.4,-1.2
192412,46.7,-1.9
192501,46.3,-2.3
192502,47.3,-1.3
192503,47.7,-0.9
192504,47.9,-0.7
192505,48.0,-0.6
192506,48.4,-0.2
192507,48.3,-0.3
192508,48.3,-0.3
192509,48.6,0.0
192510,48.2,-0.4
192511,48.1,-0.5
192512,48.3,-0.3
192601,48.6,0.0
192602,47.8,-0.8
192603,47.1,-1.5
192604,46.7,-1.9
192605,46.7,-1.9
192606,46.1,-2.5
192607,46.1,-2.5
192608,46.1,-2.5
192609,45.9,-2.7
192610,46.3,-2.3
192611,46.4,-2.2
192612,45.9,-2.7
192701,45.8,-2.8
192702,46.3,-2.3
192703,46.9,-1.7
192704,47.1,-1.5
192705,47.1,-1.5
192706,47.2,-1.4
192707,47.2,-1.4
192708,46.9,-1.7
192709,47.1,-1.5
192710,47.6,-1.0
192711,47.9,-0.7
192712,48.6,0.0
192801,48.8,0.2
192802,48.5,-0.1
192803,48.1,-0.5
192804,48.0,-0.6
192805,48.1,-0.5
192806,48.1,-0.5
192807,48.2,-0.4
192808,48.8,0.2
192809,48.5,-0.1
192810,48.4,-0.2
192811,48.0,-0.6
192812,48.1,-0.5
192901,47.8,-0.8
192902,47.9,-0.7
192903,48.3,-0.3
192904,48.5,-0.1
192905,48.7,0.1
192906,49.0,0.4
192907,48.8,0.2
192908,48.4,-0.2
192909,48.7,0.1
192910,48.5,-0.1
192911,48.5,-0.1
192912,48.1,-0.5
193001,48.3,-0.3
193002,48.5,-0.1
193003,48.3,-0.3
193004,48.3,-0.3
193005,48.5,-0.1
193006,48.8,0.2
193007,48.9,0.3
193008,49.1,0.5
193009,49.4,0.8
193010,49.4,0.8
193011,49.4,0.8
193012,49.5,0.9
193101,49.4,0.8
193102,49.2,0.6
193103,49.2,0.6
193104,49.3,0.7
193105,49.2,0.6
193106,48.8,0.2
193107,48.9,0.3
193108,49.0,0.4
193109,48.9,0.3
193110,49.3,0.7
193111,49.7,1.1
193112,50.0,1.4
193201,50.8,2.2
193202,50.9,2.3
193203,50.7,2.1
193204,50.6,2.0
193205,50.6,2.0
193206,50.5,1.9
193207,50.2,1.6
193208,50.2,1.6
193209,49.9,1.3
193210,49.8,1.2
193211,49.3,0.7
193212,49.2,0.6
193301,49.1,0.5
193302,49.2,0.6
193303,49.2,0.6
193304,49.2,0.6
193305,49.3,0.7
193306,49.5,0.9
193307,49.5,0.9
193308,49.5,0.9
193309,49.6,1.0
193310,49.4,0.8
193311,49.1,0.5
193312,48.5,-0.1
193401,47.9,-0.7
193402,46.6,-2.0
193403,46.6,-2.0
193404,46.6,-2.0
193405,46.6,-2.0
193406,46.6,-2.0
193407,46.9,-1.7
193408,46.6,-2.0
193409,46.7,-1.9
193410,46.5,-2.1
193411,47.1,-1.5
193412,47.2,-1.4
193501,46.8,-1.8
193502,47.7,-0.9
193503,48.1,-0.5
193504,48.0,-0.6
193505,47.7,-0.9
193506,47.5,-1.1
193507,47.5,-1.1
193508,47.7,-0.9
193509,47.4,-1.2
193510,47.6,-1.0
193511,47.7,-0.9
193512,47.5,-1.1
193601,47.7,-0.9
193602,47.3,-1.3
193603,47.5,-1.1
193604,47.4,-1.2
193605,47.7,-0.9
193606,47.8,-0.8
193607,47.6,-1.0
193608,47.5,-1.1
193609,47.7,-0.9
193610,47.8,-0.8
193611,47.2,-1.4
193612,47.9,-0.7
193701,48.7,0.1
193702,49.7,1.1
193703,48.9,0.3
193704,49.0,0.4
193705,48.9,0.3
193706,49.0,0.4
193707,49.1,0.5
193708,49.4,0.8
193709,49.3,0.7
193710,49.1,0.5
193711,49.4,0.8
193712,49.0,0.4
193801,48.2,-0.4
193802,48.0,-0.6
193803,48.4,-0.2
193804,48.7,0.1
193805,48.4,-0.2
193806,48.3,-0.3
193807,48.3,-0.3
193808,48.2,-0.4
193809,48.2,-0.4
193810,48.6,0.0
193811,48.8,0.2
193812,49.0,0.4
193901,49.1,0.5
193902,49.2,0.6
193903,48.8,0.2
193904,48.5,-0.1
193905,48.7,0.1
193906,48.7,0.1
193907,48.6,0.0
193908,48.7,0.1
193909,48.7,0.1
193910,48.5,-0.1
193911,48.1,-0.5
193912,48.0,-0.6
194001,47.5,-1.1
194002,47.2,-1.4
194003,47.1,-1.5
194004,47.0,-1.6
194005,46.9,-1.7
194006,46.8,-1.8
194007,46.8,-1.8
194008,46.3,-2.3
194009,46.2,-2.4
194010,45.9,-2.7
194011,46.1,-2.5
194012,46.2,-2.4
194101,46.6,-2.0
194102,46.6,-2.0
194103,46.6,-2.0
194104,47.3,-1.3
194105,47.5,-1.1
194106,47.6,-1.0
194107,47.7,-0.9
194108,47.8,-0.8
194109,48.1,-0.5
194110,48.6,0.0
194111,48.9,0.3
194112,49.0,0.4
194201,49.1,0.5
194202,49.0,0.4
194203,49.6,1.0
194204,49.4,0.8
194205,49.6,1.0
194206,49.6,1.0
194207,49.6,1.0
194208,49.6,1.0
194209,49.6,1.0
194210,49.5,0.9
194211,49.2,0.6
194212,48.6,0.0
194301,48.6,0.0
194302,48.7,0.1
194303,48.4,-0.2
194304,47.8,-0.8
194305,47.5,-1.1
194306,47.8,-0.8
194307,47.9,-0.7
194308,48.0,-0.6
194309,47.9,-0.7
194310,47.9,-0.7
194311,47.8,-0.8
194312,47.9,-0.7
194401,48.2,-0.4
194402,48.1,-0.5
194403,48.0,-0.6
194404,48.2,-0.4
194405,48.6,0.0
194406,48.4,-0.2
194407,48.4,-0.2
194408,48.7,0.1
194409,48.9,0.3
194410,48.8,0.2
194411,48.8,0.2
194412,48.9,0.3
194501,48.4,-0.2
194502,48.4,-0.2
194503,49.3,0.7
194504,50.0,1.4
194505,49.3,0.7
194506,49.3,0.7
194507,49.1,0.5
194508,48.8,0.2
194509,49.0,0.4
194510,48.9,0.3
194511,49.1,0.5
194512,48.8,0.2
194601,49.3,0.7
194602,49.1,0.5
194603,49.1,0.5
194604,48.6,0.0
194605,48.7,0.1
194606,48.6,0.0
194607,48.5,-0.1
194608,48.3,-0.3
194609,48.1,-0.5
194610,48.5,-0.1
194611,48.7,0.1
194612,49.3,0.7
194701,49.6,1.0
194702,49.7,1.1
194703,49.0,0.4
194704,49.0,0.4
194705,49.0,0.4
194706,48.8,0.2
194707,49.0,0.4
194708,49.5,0.9
194709,49.4,0.8
194710,49.5,0.9
194711,49.0,0.4
194712,48.6,0.0
194801,47.9,-0.7
194802,47.6,-1.0
194803,47.7,-0.9
194804,47.8,-0.8
194805,47.8,-0.8
194806,47.8,-0.8
194807,47.8,-0.8
194808,47.8,-0.8
194809,47.8,-0.8
194810,47.3,-1.3
194811,48.0,-0.6
194812,48.4,-0.2
194901,49.4,0.8
194902,50.2,1.6
194903,50.3,1.7
194904,50.5,1.9
194905,50.7,2.1
194906,51.2,2.6
194907,51.5,2.9
194908,51.5,2.9
194909,51.4,2.8
194910,51.7,3.1
194911,51.2,2.6
194912,51.3,2.7
195001,51.4,2.8
195002,50.9,2.3
195003,50.4,1.8
195004,50.0,1.4
195005,49.8,1.2
195006,49.5,0.9
195007,49.1,0.5
195008,48.8,0.2
195009,48.7,0.1
195010,48.5,-0.1
195011,48.8,0.2
195012,48.7,0.1
195101,48.4,-0.2
195102,48.9,0.3
195103,49.3,0.7
195104,49.8,1.2
195105,50.0,1.4
195106,49.9,1.3
195107,50.0,1.4
195108,50.1,1.5
195109,50.4,1.8
195110,50.3,1.7
195111,49.9,1.3
195112,50.0,1.4
195201,49.9,1.3
195202,49.8,1.2
195203,49.6,1.0
195204,49.6,1.0
195205,49.5,0.9
195206,49.8,1.2
195207,50.1,1.5
195208,50.2,1.6
195209,50.2,1.6
195210,50.0,1.4
195211,50.2,1.6
195212,50.2,1.6
195301,50.3,1.7
195302,50.5,1.9
195303,50.7,2.1
195304,50.6,2.0
195305,50.8,2.2
195306,50.8,2.2
195307,50.3,1.7
195308,50.3,1.7
195309,50.3,1.7
195310,50.6,2.0
195311,50.8,2.2
195312,51.1,2.5
195401,50.5,1.9
195402,50.6,2.0
195403,50.5,1.9
195404,50.6,2.0
195405,50.3,1.7
195406,50.2,1.6
195407,50.1,1.5
195408,49.9,1.3
195409,49.7,1.1
195410,50.0,1.4
195411,49.7,1.1
195412,49.3,0.7
195501,49.4,0.8
195502,49.0,0.4
195503,49.0,0.4
195504,48.9,0.3
195505,49.3,0.7
195506,49.2,0.6
195507,49.6,1.0
195508,50.0,1.4
195509,50.1,1.5
195510,49.8,1.2
195511,49.6,1.0
195512,49.0,0.4
195601,49.2,0.6
195602,49.2,0.6
195603,48.9,0.3
195604,48.5,-0.1
195605,47.9,-0.7
195606,48.1,-0.5
195607,47.7,-0.9
195608,47.4,-1.2
195609,47.2,-1.4
195610,47.1,-1.5
195611,47.3,-1.3
195612,48.2,-0.4
195701,47.6,-1.0
195702,47.7,-0.9
195703,48.2,-0.4
195704,48.7,0.1
195705,49.1,0.5
195706,49.3,0.7
195707,49.5,0.9
195708,49.3,0.7
195709,49.7,1.1
195710,49.7,1.1
195711,49.8,1.2
195712,50.0,1.4
195801,50.6,2.0
195802,49.8,1.2
195803,49.8,1.2
195804,49.6,1.0
195805,49.3,0.7
195806,48.7,0.1
195807,48.7,0.1
195808,48.8,0.2
195809,48.6,0.0
195810,48.5,-0.1
195811,48.5,-0.1
195812,47.4,-1.2
195901,47.2,-1.4
195902,47.4,-1.2
195903,47.2,-1.4
195904,47.3,-1.3
195905,47.8,-0.8
195906,47.9,-0.7
195907,48.0,-0.6
195908,48.3,-0.3
195909,48.6,0.0
195910,48.8,0.2
195911,48.7,0.1
195912,49.5,0.9
196001,49.6,1.0
196002,50.2,1.6
196003,49.8,1.2
196004,49.8,1.2
196005,49.6,1.0
196006,49.8,1.2
196007,49.6,1.0
196008,49.4,0.8
196009,49.1,0.5
196010,48.9,0.3
196011,49.1,0.5
196012,48.5,-0.1
196101,48.0,-0.6
196102,47.6,-1.0
196103,48.1,-0.5
196104,47.8,-0.8
196105,47.6,-1.0
196106,47.5,-1.1
196107,47.7,-0.9
196108,47.7,-0.9
196109,48.2,-0.4
196110,48.5,-0.1
196111,48.4,-0.2
196112,48.8,0.2
196201,49.2,0.6
196202,48.8,0.2
196203,48.9,0.3
196204,49.1,0.5
196205,49.2,0.6
196206,49.2,0.6
196207,48.9,0.3
196208,48.7,0.1
196209,48.0,-0.6
196210,47.7,-0.9
196211,47.4,-1.2
196212,47.1,-1.5
196301,47.1,-1.5
196302,47.0,-1.6
196303,47.1,-1.5
196304,47.1,-1.5
196305,47.1,-1.5
196306,47.2,-1.4
196307,47.5,-1.1
196308,47.5,-1.1
196309,47.4,-1.2
196310,47.8,-0.8
196311,48.4,-0.2
196312,48.1,-0.5
196401,48.3,-0.3
196402,48.5,-0.1
196403,48.5,-0.1
196404,48.4,-0.2
196405,48.6,0.0
196406,48.5,-0.1
196407,48.4,-0.2
196408,48.2,-0.4
196409,48.5,-0.1
196410,48.1,-0.5
196411,47.8,-0.8
196412,48.5,-0.1
196501,48.1,-0.5
196502,48.1,-0.5
196503,47.9,-0.7
196504,47.8,-0.8
196505,47.8,-0.8
196506,47.8,-0.8
196507,47.7,-0.9
196508,48.1,-0.5
196509,48.2,-0.4
196510,48.2,-0.4
196511,47.9,-0.7
196512,48.0,-0.6
196601,48.3,-0.3
196602,48.5,-0.1
196603,48.7,0.1
196604,48.7,0.1
196605,48.3,-0.3
196606,48.4,-0.2
196607,48.6,0.0
196608,48.6,0.0
196609,48.4,-0.2
196610,48.4,-0.2
196611,48.8,0.2
196612,48.7,0.1
196701,49.1,0.5
196702,48.8,0.2
196703,48.3,-0.3
196704,48.4,-0.2
196705,48.1,-0.5
196706,48.0,-0.6
196707,48.0,-0.6
196708,47.9,-0.7
196709,47.9,-0.7
196710,48.1,-0.5
196711,47.6,-1.0
196712,47.7,-0.9
196801,46.9,-1.7
196802,46.8,-1.8
196803,47.3,-1.3
196804,47.7,-0.9
196805,48.1,-0.5
196806,48.0,-0.6
196807,48.1,-0.5
196808,48.1,-0.5
196809,48.2,-0.4
196810,48.4,-0.2
196811,48.7,0.1
196812,48.3,-0.3
196901,48.6,0.0
196902,49.0,0.4
196903,48.7,0.1
196904,48.6,0.0
196905,48.7,0.1
196906,48.9,0.3
196907,48.7,0.1
196908,49.0,0.4
196909,48.9,0.3
196910,48.7,0.1
196911,48.8,0.2
196912,48.8,0.2
197001,48.2,-0.4
197002,48.3,-0.3
197003,48.3,-0.3
197004,48.2,-0.4
197005,48.3,-0.3
197006,48.1,-0.5
197007,48.3,-0.3
197008,48.2,-0.4
197009,48.2,-0.4
197010,48.3,-0.3
197011,48.5,-0.1
197012,48.4,-0.2
197101,48.6,0.0
197102,48.6,0.0
197103,48.7,0.1
197104,48.5,-0.1
197105,48.3,-0.3
197106,48.5,-0.1
197107,48.4,-0.2
197108,48.4,-0.2
197109,48.6,0.0
197110,49.0,0.4
197111,48.6,0.0
197112,49.1,0.5
197201,49.8,1.2
197202,49.5,0.9
197203,49.5,0.9
197204,49.4,0.8
197205,49.5,0.9
197206,49.2,0.6
197207,49.2,0.6
197208,49.1,0.5
197209,48.8,0.2
197210,48.1,-0.5
197211,48.1,-0.5
197212,48.1,-0.5
197301,48.1,-0.5
197302,48.2,-0.4
197303,48.9,0.3
197304,49.4,0.8
197305,49.3,0.7
197306,49.7,1.1
197307,49.7,1.1
197308,50.1,1.5
197309,50.0,1.4
197310,50.3,1.7
197311,50.6,2.0
197312,50.8,2.2
197401,50.8,2.2
197402,50.7,2.1
197403,50.3,1.7
197404,50.4,1.8
197405,50.3,1.7
197406,49.9,1.3
197407,49.9,1.3
197408,49.7,1.1
197409,49.7,1.1
197410,49.3,0.7
197411,49.3,0.7
197412,49.1,0.5
197501,49.3,0.7
197502,49.5,0.9
197503,49.2,0.6
197504,48.7,0.1
197505,49.2,0.6
197506,49.3,0.7
197507,49.4,0.8
197508,49.4,0.8
197509,49.2,0.6
197510,49.8,1.2
197511,50.1,1.5
197512,49.9,1.3
197601,49.1,0.5
197602,49.6,1.0
197603,49.8,1.2
197604,50.5,1.9
197605,50.2,1.6
197606,50.4,1.8
197607,50.2,1.6
197608,50.0,1.4
197609,50.1,1.5
197610,49.7,1.1
197611,48.8,0.2
197612,48.3,-0.3
197701,48.0,-0.6
197702,47.5,-1.1
197703,47.7,-0.9
197704,47.5,-1.1
197705,47.7,-0.9
197706,47.4,-1.2
197707,47.6,-1.0
197708,47.7,-0.9
197709,47.9,-0.7
197710,48.1,-0.5
197711,48.7,0.1
197712,49.2,0.6
197801,49.6,1.0
197802,49.1,0.5
197803,48.4,-0.2
197804,48.2,-0.4
197805,47.9,-0.7
197806,48.0,-0.6
197807,47.9,-0.7
197808,47.9,-0.7
197809,47.6,-1.0
197810,47.5,-1.1
197811,47.2,-1.4
197812,47.4,-1.2
197901,47.8,-0.8
197902,47.7,-0.9
197903,48.3,-0.3
197904,48.4,-0.2
197905,48.6,0.0
197906,48.5,-0.1
197907,48.8,0.2
197908,48.7,0.1
197909,49.0,0.4
197910,49.1,0.5
197911,49.5,0.9
197912,49.7,1.1
198001,49.6,1.0
198002,50.1,1.5
198003,49.7,1.1
198004,49.9,1.3
198005,49.8,1.2
198006,49.7,1.1
198007,49.7,1.1
198008,49.9,1.3
198009,50.0,1.4
198010,49.8,1.2
198011,49.2,0.6
198012,48.5,-0.1
198101,47.7,-0.9
198102,48.5,-0.1
198103,48.6,0.0
198104,48.7,0.1
198105,48.6,0.0
198106,48.9,0.3
198107,48.9,0.3
198108,48.7,0.1
198109,48.4,-0.2
198110,48.4,-0.2
198111,48.6,0.0
198112,48.9,0.3
198201,49.0,0.4
198202,48.6,0.0
198203,48.6,0.0
198204,48.2,-0.4
198205,48.2,-0.4
198206,47.8,-0.8
198207,47.7,-0.9
198208,47.5,-1.1
198209,47.6,-1.0
198210,47.8,-0.8
198211,48.1,-0.5
198212,48.6,0.0
198301,49.3,0.7
198302,49.4,0.8
198303,49.6,1.0
198304,49.8,1.2
198305,49.6,1.0
198306,50.1,1.5
198307,50.2,1.6
198308,50.5,1.9
198309,50.8,2.2
198310,50.9,2.3
198311,50.8,2.2
198312,50.3,1.7
198401,50.0,1.4
198402,50.4,1.8
198403,49.8,1.2
198404,49.7,1.1
198405,49.8,1.2
198406,49.8,1.2
198407,49.6,1.0
198408,49.7,1.1
198409,49.2,0.6
198410,49.4,0.8
198411,49.3,0.7
198412,49.8,1.2
198501,49.6,1.0
198502,49.2,0.6
198503,49.8,1.2
198504,50.0,1.4
198505,50.1,1.5
198506,49.7,1.1
198507,49.8,1.2
198508,49.6,1.0
198509,49.8,1.2
198510,49.7,1.1
198511,49.8,1.2
198512,49.2,0.6
198601,49.8,1.2
198602,49.5,0.9
198603,49.5,0.9
198604,49.4,0.8
198605,49.4,0.8
198606,49.6,1.0
198607,49.4,0.8
198608,49.3,0.7
198609,49.0,0.4
198610,48.9,0.3
198611,48.6,0.0
198612,49.0,0.4
198701,48.8,0.2
198702,48.8,0.2
198703,48.8,0.2
198704,48.7,0.1
198705,48.7,0.1
198706,48.9,0.3
198707,49.0,0.4
198708,49.1,0.5
198709,49.2,0.6
198710,49.0,0.4
198711,49.2,0.6
198712,49.1,0.5
198801,48.9,0.3
198802,49.2,0.6
198803,49.1,0.5
198804,49.0,0.4
198805,48.9,0.3
198806,48.8,0.2
198807,48.9,0.3
198808,49.3,0.7
198809,49.2,0.6
198810,49.0,0.4
198811,49.2,0.6
198812,49.0,0.4
198901,49.6,1.0
198902,49.5,0.9
198903,49.3,0.7
198904,49.3,0.7
198905,49.4,0.8
198906,49.5,0.9
198907,49.4,0.8
198908,49.1,0.5
198909,49.3,0.7
198910,49.7,1.1
198911,49.5,0.9
198912,48.6,0.0
199001,48.8,0.2
199002,49.2,0.6
199003,49.4,0.8
199004,49.6,1.0
199005,49.3,0.7
199006,49.2,0.6
199007,49.3,0.7
199008,49.4,0.8
199009,49.3,0.7
199010,49.7,1.1
199011,50.0,1.4
199012,51.5,2.9
199101,50.9,2.3
199102,51.0,2.4
199103,51.1,2.5
199104,51.4,2.8
199105,52.0,3.4
199106,52.1,3.5
199107,52.1,3.5
199108,52.1,3.5
199109,52.0,3.4
199110,51.8,3.2
199111,51.7,3.1
199112,51.4,2.8
199201,51.5,2.9
199202,51.2,2.6
199203,50.8,2.2
199204,50.3,1.7
199205,49.8,1.2
199206,49.6,1.0
199207,49.3,0.7
199208,49.1,0.5
199209,49.1,0.5
199210,48.8,0.2
199211,48.6,0.0
199212,48.4,-0.2
199301,48.5,-0.1
199302,47.9,-0.7
199303,47.9,-0.7
199304,48.1,-0.5
199305,48.4,-0.2
199306,48.6,0.0
199307,48.9,0.3
199308,49.2,0.6
199309,49.2,0.6
199310,49.3,0.7
199311,49.4,0.8
199312,49.3,0.7
199401,48.6,0.0
199402,48.6,0.0
199403,48.8,0.2
199404,49.0,0.4
199405,48.7,0.1
199406,48.8,0.2
199407,49.0,0.4
199408,48.8,0.2
199409,48.7,0.1
199410,48.9,0.3
199411,49.2,0.6
199412,49.6,1.0
199501,50.6,2.0
199502,50.9,2.3
199503,51.1,2.5
199504,50.9,2.3
199505,50.9,2.3
199506,50.8,2.2
199507,50.7,2.1
199508,50.8,2.2
199509,50.8,2.2
199510,51.1,2.5
199511,50.6,2.0
199512,49.9,1.3
199601,49.4,0.8
