#  New Jersey 12-Month Period Average Temperature
# Units: Degrees Fahrenheit
# Base Period: 1901-2000
# Missing: -99
Date,Value,Anomaly
190808,50.9,-0.6
190809,50.8,-0.7
190810,51.4,-0.1
190811,51.4,-0.1
190812,51.3,-0.2
190901,51.4,0.0
190902,52.3,0.8
190903,51.9,0.4
190904,51.8,0.3
190905,51.7,0.2
190906,51.7,0.2
190907,51.4,-0.1
190908,51.3,-0.2
190909,51.2,-0.3
190910,50.7,-0.8
190911,51.0,-0.5
190912,50.6,-0.9
191001,50.3,-1.1
191002,49.7,-1.8
191003,50.2,-1.3
191004,50.5,-1.0
191005,50.5,-1.0
191006,50.2,-1.3
191007,50.5,-1.0
191008,50.5,-1.0
191009,50.8,-0.7
191010,51.2,-0.3
191011,50.7,-0.8
191012,50.5,-1.0
191101,50.8,-0.6
191102,50.8,-0.7
191103,50.2,-1.3
191104,49.7,-1.8
191105,50.1,-1.4
191106,50.3,-1.2
191107,50.3,-1.2
191108,50.5,-1.0
191109,50.4,-1.1
191110,50.2,-1.3
191111,50.3,-1.2
191112,51.3,-0.2
191201,50.3,-1.1
191202,50.1,-1.4
191203,50.0,-1.5
191204,50.3,-1.2
191205,50.1,-1.4
191206,50.0,-1.5
191207,49.8,-1.7
191208,49.6,-1.9
191209,49.6,-1.9
191210,49.8,-1.7
191211,50.2,-1.3
191212,50.0,-1.5
191301,51.5,0.1
191302,51.7,0.2
191303,52.4,0.9
191304,52.6,1.1
191305,52.5,1.0
191306,52.6,1.1
191307,52.6,1.1
191308,52.8,1.3
191309,52.6,1.1
191310,52.7,1.2
191311,52.8,1.3
191312,52.8,1.3
191401,52.2,0.8
191402,51.7,0.2
191403,50.9,-0.6
191404,50.6,-0.9
191405,50.8,-0.7
191406,50.8,-0.7
191407,50.5,-1.0
191408,50.7,-0.8
191409,50.6,-0.9
191410,50.6,-0.9
191411,50.4,-1.1
191412,49.8,-1.7
191501,49.9,-1.5
191502,50.7,-0.8
191503,50.8,-0.7
191504,51.3,-0.2
191505,50.9,-0.6
191506,50.8,-0.7
191507,50.9,-0.6
191508,50.6,-0.9
191509,51.0,-0.5
191510,50.8,-0.7
191511,50.9,-0.6
191512,51.0,-0.5
191601,51.2,-0.2
191602,50.6,-0.9
191603,50.2,-1.3
191604,49.7,-1.8
191605,50.0,-1.5
191606,49.9,-1.6
191607,50.0,-1.5
191608,50.2,-1.3
191609,49.9,-1.6
191610,49.9,-1.6
191611,49.8,-1.7
191612,49.9,-1.6
191701,49.5,-1.9
191702,49.5,-2.0
191703,50.1,-1.4
191704,50.1,-1.4
191705,49.5,-2.0
191706,49.8,-1.7
191707,49.8,-1.7
191708,49.9,-1.6
191709,49.6,-1.9
191710,49.2,-2.3
191711,48.9,-2.6
191712,48.3,-3.2
191801,47.4,-4.0
191802,47.5,-4.0
191803,47.8,-3.7
191804,47.9,-3.6
191805,48.8,-2.7
191806,48.6,-2.9
191807,48.4,-3.1
191808,48.4,-3.1
191809,48.5,-3.0
191810,49.0,-2.5
191811,49.4,-2.1
191812,50.4,-1.1
191901,51.6,0.2
191902,52.0,0.5
191903,52.1,0.6
191904,52.1,0.6
191905,51.7,0.2
191906,52.0,0.5
191907,52.2,0.7
191908,51.8,0.3
191909,52.1,0.6
191910,52.3,0.8
191911,52.3,0.8
191912,51.6,0.1
192001,50.7,-0.7
192002,50.3,-1.2
192003,50.0,-1.5
192004,49.8,-1.7
192005,49.5,-2.0
192006,49.4,-2.1
192007,49.3,-2.2
192008,49.5,-2.0
192009,49.6,-1.9
192010,49.5,-2.0
192011,49.4,-2.1
192012,50.1,-1.4
192101,50.8,-0.6
192102,51.3,-0.2
192103,52.2,0.7
192104,52.9,1.4
192105,53.1,1.6
192106,53.2,1.7
192107,53.6,2.1
192108,53.4,1.9
192109,53.7,2.2
192110,53.3,1.8
192111,53.4,1.9
192112,53.0,1.5
192201,52.6,1.2
192202,52.5,1.0
192203,51.8,0.3
192204,51.4,-0.1
192205,51.6,0.1
192206,51.7,0.2
192207,51.4,-0.1
192208,51.5,0.0
192209,51.2,-0.3
192210,51.4,-0.1
192211,51.4,-0.1
192212,51.4,-0.1
192301,51.7,0.3
192302,51.0,-0.5
192303,50.8,-0.7
192304,50.7,-0.8
192305,50.4,-1.1
192306,50.5,-1.0
192307,50.4,-1.1
192308,50.3,-1.2
192309,50.3,-1.2
192310,50.1,-1.4
192311,49.9,-1.6
192312,50.6,-0.9
192401,50.8,-0.6
192402,51.0,-0.5
192403,51.0,-0.5
192404,50.9,-0.6
192405,50.7,-0.8
192406,50.2,-1.3
192407,50.3,-1.2
192408,50.4,-1.1
192409,50.0,-1.5
192410,50.0,-1.5
192411,50.0,-1.5
192412,49.4,-2.1
192501,49.0,-2.4
192502,49.7,-1.8
192503,50.1,-1.4
192504,50.4,-1.1
192505,50.5,-1.0
192506,51.1,-0.4
192507,51.1,-0.4
192508,51.0,-0.5
192509,51.5,0.0
192510,51.1,-0.4
192511,51.0,-0.5
192512,51.1,-0.4
192601,51.3,-0.1
192602,50.7,-0.8
192603,50.0,-1.5
192604,49.6,-1.9
192605,49.7,-1.8
192606,49.0,-2.5
192607,49.0,-2.5
192608,49.2,-2.3
192609,48.9,-2.6
192610,49.3,-2.2
192611,49.3,-2.2
192612,48.9,-2.6
192701,48.8,-2.6
192702,49.3,-2.2
192703,49.9,-1.6
192704,50.0,-1.5
192705,49.9,-1.6
192706,50.0,-1.5
192707,49.9,-1.6
192708,49.5,-2.0
192709,49.6,-1.9
192710,49.9,-1.6
192711,50.3,-1.2
192712,50.9,-0.6
192801,51.1,-0.3
192802,50.8,-0.7
192803,50.5,-1.0
192804,50.5,-1.0
192805,50.4,-1.1
192806,50.6,-0.9
192807,50.7,-0.8
192808,51.3,-0.2
192809,51.1,-0.4
192810,51.0,-0.5
192811,50.8,-0.7
192812,50.8,-0.7
192901,50.7,-0.7
192902,50.7,-0.8
192903,51.2,-0.3
192904,51.6,0.1
192905,51.7,0.2
192906,52.0,0.5
192907,51.9,0.4
192908,51.5,0.0
192909,51.9,0.4
192910,51.6,0.1
192911,51.5,0.0
192912,51.3,-0.2
193001,51.4,0.0
193002,51.8,0.3
193003,51.3,-0.2
193004,51.0,-0.5
193005,51.2,-0.3
193006,51.3,-0.2
193007,51.5,0.0
193008,51.6,0.1
193009,51.8,0.3
193010,51.8,0.3
193011,51.8,0.3
193012,51.7,0.2
193101,51.7,0.3
193102,51.5,0.0
193103,51.4,-0.1
193104,51.6,0.1
193105,51.4,-0.1
193106,51.2,-0.3
193107,51.4,-0.1
193108,51.6,0.1
193109,51.7,0.2
193110,52.2,0.7
193111,52.7,1.2
193112,53.3,1.8
193201,54.2,2.8
193202,54.3,2.8
193203,54.1,2.6
193204,54.0,2.5
193205,54.0,2.5
193206,54.0,2.5
193207,53.8,2.3
193208,53.8,2.3
193209,53.4,1.9
193210,53.2,1.7
193211,52.5,1.0
193212,52.2,0.7
193301,51.9,0.5
193302,51.8,0.3
193303,51.9,0.4
193304,52.1,0.6
193305,52.3,0.8
193306,52.5,1.0
193307,52.4,0.9
193308,52.4,0.9
193309,52.5,1.0
193310,52.3,0.8
193311,52.2,0.7
193312,51.9,0.4
193401,51.5,0.1
193402,50.2,-1.3
193403,50.1,-1.4
193404,50.0,-1.5
193405,49.9,-1.6
193406,50.1,-1.4
193407,50.3,-1.2
193408,50.0,-1.5
193409,50.0,-1.5
193410,49.9,-1.6
193411,50.4,-1.1
193412,50.5,-1.0
193501,50.0,-1.4
193502,51.0,-0.5
193503,51.6,0.1
193504,51.5,0.0
193505,51.1,-0.4
193506,50.8,-0.7
193507,50.8,-0.7
193508,51.0,-0.5
193509,50.7,-0.8
193510,50.8,-0.7
193511,50.9,-0.6
193512,50.5,-1.0
193601,50.4,-1.0
193602,49.9,-1.6
193603,50.0,-1.5
193604,50.0,-1.5
193605,50.4,-1.1
193606,50.4,-1.1
193607,50.3,-1.2
193608,50.4,-1.1
193609,50.7,-0.8
193610,50.8,-0.7
193611,50.2,-1.3
193612,51.0,-0.5
193701,52.0,0.6
193702,52.8,1.3
193703,52.0,0.5
193704,52.1,0.6
193705,52.1,0.6
193706,52.2,0.7
193707,52.2,0.7
193708,52.3,0.8
193709,52.0,0.5
193710,51.8,0.3
193711,52.0,0.5
193712,51.7,0.2
193801,51.0,-0.4
193802,51.1,-0.4
193803,51.7,0.2
193804,52.0,0.5
193805,51.8,0.3
193806,51.6,0.1
193807,51.6,0.1
193808,51.6,0.1
193809,51.6,0.1
193810,51.9,0.4
193811,52.0,0.5
193812,52.2,0.7
193901,52.2,0.8
193902,52.3,0.8
193903,52.0,0.5
193904,51.6,0.1
193905,51.9,0.4
193906,52.1,0.6
193907,52.0,0.5
193908,52.0,0.5
193909,52.2,0.7
193910,52.1,0.6
193911,51.8,0.3
193912,51.8,0.3
194001,51.0,-0.4
194002,50.6,-0.9
194003,50.2,-1.3
194004,50.0,-1.5
194005,49.7,-1.8
194006,49.5,-2.0
194007,49.6,-1.9
194008,49.1,-2.4
194009,48.9,-2.6
194010,48.5,-3.0
194011,48.7,-2.8
194012,48.9,-2.6
194101,49.5,-1.9
194102,49.3,-2.2
194103,49.3,-2.2
194104,50.1,-1.4
194105,50.4,-1.1
194106,50.4,-1.1
194107,50.4,-1.1
194108,50.6,-0.9
194109,50.9,-0.6
194110,51.6,0.1
194111,51.9,0.4
194112,51.9,0.4
194201,51.9,0.5
194202,51.9,0.4
194203,52.6,1.1
194204,52.4,0.9
194205,52.5,1.0
194206,52.5,1.0
194207,52.6,1.1
194208,52.6,1.1
194209,52.5,1.0
194210,52.2,0.7
194211,52.1,0.6
194212,51.5,0.0
194301,51.6,0.2
194302,51.9,0.4
194303,51.7,0.2
194304,51.0,-0.5
194305,50.8,-0.7
194306,51.2,-0.3
194307,51.2,-0.3
194308,51.3,-0.2
194309,51.2,-0.3
194310,51.0,-0.5
194311,50.8,-0.7
194312,50.9,-0.6
194401,51.1,-0.3
194402,51.0,-0.5
194403,50.8,-0.7
194404,51.0,-0.5
194405,51.4,-0.1
194406,51.0,-0.5
194407,51.2,-0.3
194408,51.2,-0.3
194409,51.4,-0.1
194410,51.4,-0.1
194411,51.6,0.1
194412,51.5,0.0
194501,50.8,-0.6
194502,50.8,-0.7
194503,51.9,0.4
194504,52.4,0.9
194505,51.8,0.3
194506,51.7,0.2
194507,51.5,0.0
194508,51.3,-0.2
194509,51.5,0.0
194510,51.5,0.0
194511,51.7,0.2
194512,51.5,0.0
194601,52.2,0.8
194602,52.2,0.7
194603,52.1,0.6
194604,51.7,0.2
194605,51.9,0.4
194606,51.7,0.2
194607,51.7,0.2
194608,51.5,0.0
194609,51.4,-0.1
194610,51.8,0.3
194611,52.0,0.5
194612,52.6,1.1
194701,53.0,1.6
194702,52.6,1.1
194703,51.6,0.1
194704,51.7,0.2
194705,51.6,0.1
194706,51.6,0.1
194707,51.6,0.1
194708,52.0,0.5
194709,52.0,0.5
194710,52.1,0.6
194711,51.6,0.1
194712,51.2,-0.3
194801,50.1,-1.3
194802,50.3,-1.2
194803,50.8,-0.7
194804,50.8,-0.7
194805,50.8,-0.7
194806,50.9,-0.6
194807,51.0,-0.5
194808,50.9,-0.6
194809,50.8,-0.7
194810,50.3,-1.2
194811,51.0,-0.5
194812,51.3,-0.2
194901,52.4,1.0
194902,53.1,1.6
194903,53.1,1.6
194904,53.2,1.7
194905,53.3,1.8
194906,53.6,2.1
194907,53.8,2.3
194908,53.9,2.4
194909,53.7,2.2
194910,54.2,2.7
194911,53.8,2.3
194912,53.9,2.4
195001,54.1,2.7
195002,53.6,2.1
195003,53.1,1.6
195004,52.8,1.3
195005,52.6,1.1
195006,52.3,0.8
195007,51.9,0.4
195008,51.6,0.1
195009,51.5,0.0
195010,51.3,-0.2
195011,51.5,0.0
195012,51.1,-0.4
195101,50.5,-0.9
195102,50.8,-0.7
195103,51.2,-0.3
195104,51.5,0.0
195105,51.7,0.2
195106,51.7,0.2
195107,51.8,0.3
195108,51.9,0.4
195109,52.2,0.7
195110,52.2,0.7
195111,51.8,0.3
195112,52.1,0.6
195201,52.2,0.8
195202,52.2,0.7
195203,52.1,0.6
195204,52.2,0.7
195205,52.1,0.6
195206,52.3,0.8
195207,52.6,1.1
195208,52.6,1.1
195209,52.6,1.1
195210,52.2,0.7
195211,52.5,1.0
195212,52.5,1.0
195301,52.6,1.2
195302,52.8,1.3
195303,53.0,1.5
195304,52.9,1.4
195305,53.2,1.7
195306,53.1,1.6
195307,52.9,1.4
195308,52.9,1.4
195309,53.0,1.5
195310,53.4,1.9
195311,53.4,1.9
195312,53.5,2.0
195401,53.0,1.6
195402,53.2,1.7
195403,53.0,1.5
195404,53.2,1.7
195405,52.8,1.3
195406,52.8,1.3
195407,52.7,1.2
195408,52.7,1.2
195409,52.6,1.1
195410,52.7,1.2
195411,52.6,1.1
195412,52.2,0.7
195501,52.2,0.8
195502,51.7,0.2
195503,51.7,0.2
195504,51.7,0.2
195505,52.1,0.6
195506,51.9,0.4
195507,52.4,0.9
195508,52.8,1.3
195509,52.7,1.2
195510,52.6,1.1
195511,52.6,1.1
195512,52.1,0.6
195601,52.2,0.8
195602,52.4,0.9
195603,52.0,0.5
195604,51.6,0.1
195605,51.1,-0.4
195606,51.4,-0.1
195607,50.7,-0.8
195608,50.4,-1.1
195609,50.2,-1.3
195610,50.1,-1.4
195611,50.3,-1.2
195612,51.3,-0.2
195701,51.0,-0.4
195702,51.1,-0.4
195703,51.4,-0.1
195704,51.8,0.3
195705,52.1,0.6
195706,52.3,0.8
195707,52.5,1.0
195708,52.4,0.9
195709,52.8,1.3
195710,52.6,1.1
195711,52.7,1.2
195712,52.5,1.0
195801,52.7,1.3
195802,51.9,0.4
195803,51.8,0.3
195804,51.7,0.2
195805,51.4,-0.1
195806,50.9,-0.6
195807,51.0,-0.5
195808,51.1,-0.4
195809,50.9,-0.6
195810,51.0,-0.5
195811,50.9,-0.6
195812,50.0,-1.5
195901,50.0,-1.4
195902,50.5,-1.0
195903,50.6,-0.9
195904,50.6,-0.9
195905,51.1,-0.4
195906,51.4,-0.1
195907,51.3,-0.2
195908,51.6,0.1
195909,51.9,0.4
195910,52.3,0.8
195911,52.1,0.6
195912,52.9,1.4
196001,53.1,1.7
196002,53.5,2.0
196003,52.8,1.3
196004,53.0,1.5
196005,52.6,1.1
196006,52.6,1.1
196007,52.4,0.9
196008,52.2,0.7
196009,52.0,0.5
196010,51.7,0.2
196011,51.8,0.3
196012,51.1,-0.4
196101,50.3,-1.1
196102,50.2,-1.3
196103,51.0,-0.5
196104,50.4,-1.1
196105,50.2,-1.3
196106,50.2,-1.3
196107,50.4,-1.1
196108,50.4,-1.1
196109,50.9,-0.6
196110,51.1,-0.4
196111,51.1,-0.4
196112,51.5,0.0
196201,52.0,0.6
196202,51.7,0.2
196203,51.6,0.1
196204,51.9,0.4
196205,52.2,0.7
196206,52.3,0.8
196207,52.0,0.5
196208,51.8,0.3
196209,51.1,-0.4
196210,50.9,-0.6
196211,50.5,-1.0
196212,50.2,-1.3
196301,50.0,-1.4
196302,49.7,-1.8
196303,49.9,-1.6
196304,49.9,-1.6
196305,49.6,-1.9
196306,49.6,-1.9
196307,49.8,-1.7
196308,49.8,-1.7
196309,49.8,-1.7
196310,50.0,-1.5
196311,50.6,-0.9
196312,50.5,-1.0
196401,50.8,-0.6
196402,51.2,-0.3
196403,51.2,-0.3
196404,51.0,-0.5
196405,51.3,-0.2
196406,51.3,-0.2
196407,51.3,-0.2
196408,51.3,-0.2
196409,51.6,0.1
196410,51.1,-0.4
196411,51.0,-0.5
196412,51.6,0.1
196501,51.2,-0.2
196502,51.4,-0.1
196503,51.0,-0.5
196504,51.0,-0.5
196505,51.1,-0.4
196506,51.1,-0.4
196507,50.9,-0.6
196508,51.1,-0.4
196509,51.2,-0.3
196510,51.2,-0.3
196511,51.0,-0.5
196512,51.1,-0.4
196601,51.2,-0.2
196602,51.1,-0.4
196603,51.4,-0.1
196604,51.4,-0.1
196605,50.8,-0.7
196606,51.0,-0.5
196607,51.2,-0.3
196608,51.4,-0.1
196609,51.1,-0.4
196610,51.1,-0.4
196611,51.3,-0.2
196612,51.1,-0.4
196701,51.7,0.3
196702,51.4,-0.1
196703,51.1,-0.4
196704,51.3,-0.2
196705,51.0,-0.5
196706,51.0,-0.5
196707,50.8,-0.7
196708,50.6,-0.9
196709,50.6,-0.9
196710,50.7,-0.8
196711,50.2,-1.3
196712,50.3,-1.2
196801,49.6,-1.8
196802,49.5,-2.0
196803,50.0,-1.5
196804,50.2,-1.3
196805,50.5,-1.0
196806,50.4,-1.1
196807,50.5,-1.0
196808,50.7,-0.8
196809,51.0,-0.5
196810,51.3,-0.2
196811,51.7,0.2
196812,51.3,-0.2
196901,51.6,0.2
196902,51.8,0.3
196903,51.4,-0.1
196904,51.5,0.0
196905,51.8,0.3
196906,51.9,0.4
196907,51.8,0.3
196908,51.7,0.2
196909,51.6,0.1
196910,51.4,-0.1
196911,51.3,-0.2
196912,51.3,-0.2
197001,50.8,-0.6
197002,50.9,-0.6
197003,50.8,-0.7
197004,50.5,-1.0
197005,50.5,-1.0
197006,50.4,-1.1
197007,50.5,-1.0
197008,50.5,-1.0
197009,50.7,-0.8
197010,51.0,-0.5
197011,51.2,-0.3
197012,51.4,-0.1
197101,51.7,0.3
197102,51.8,0.3
197103,51.9,0.4
197104,51.8,0.3
197105,51.5,0.0
197106,51.6,0.1
197107,51.6,0.1
197108,51.4,-0.1
197109,51.4,-0.1
197110,51.7,0.2
197111,51.5,0.0
197112,52.0,0.5
197201,52.6,1.2
197202,52.3,0.8
197203,52.3,0.8
197204,52.2,0.7
197205,52.4,0.9
197206,52.1,0.6
197207,52.2,0.7
197208,52.2,0.7
197209,52.0,0.5
197210,51.2,-0.3
197211,51.1,-0.4
197212,51.0,-0.5
197301,51.0,-0.4
197302,51.1,-0.4
197303,51.7,0.2
197304,52.0,0.5
197305,51.8,0.3
197306,52.3,0.8
197307,52.3,0.8
197308,52.6,1.1
197309,52.6,1.1
197310,53.2,1.7
197311,53.5,2.0
197312,53.4,1.9
197401,53.5,2.1
197402,53.4,1.9
197403,53.1,1.6
197404,53.3,1.8
197405,53.4,1.9
197406,53.0,1.5
197407,52.9,1.4
197408,52.8,1.3
197409,52.6,1.1
197410,52.1,0.6
197411,52.1,0.6
197412,52.1,0.6
197501,52.2,0.8
197502,52.5,1.0
197503,52.3,0.8
197504,51.7,0.2
197505,52.0,0.5
197506,52.2,0.7
197507,52.2,0.7
197508,52.2,0.7
197509,52.0,0.5
197510,52.6,1.1
197511,53.0,1.5
197512,52.8,1.3
197601,52.1,0.7
197602,52.4,0.9
197603,52.8,1.3
197604,53.5,2.0
197605,53.1,1.6
197606,53.3,1.8
197607,53.2,1.7
197608,53.0,1.5
197609,53.2,1.7
197610,52.5,1.0
197611,51.6,0.1
197612,51.1,-0.4
197701,50.6,-0.8
197702,50.0,-1.5
197703,50.2,-1.3
197704,50.1,-1.4
197705,50.4,-1.1
197706,50.0,-1.5
197707,50.3,-1.2
197708,50.4,-1.1
197709,50.6,-0.9
197710,50.8,-0.7
197711,51.5,0.0
197712,51.8,0.3
197801,52.4,1.0
197802,51.7,0.2
197803,50.9,-0.6
197804,50.7,-0.8
197805,50.3,-1.2
197806,50.4,-1.1
197807,50.2,-1.3
197808,50.3,-1.2
197809,50.0,-1.5
197810,50.0,-1.5
197811,50.0,-1.5
197812,50.2,-1.3
197901,50.6,-0.8
197902,50.5,-1.0
197903,51.0,-0.5
197904,51.1,-0.4
197905,51.4,-0.1
197906,51.2,-0.3
197907,51.3,-0.2
197908,51.1,-0.4
197909,51.3,-0.2
197910,51.3,-0.2
197911,51.6,0.1
197912,51.6,0.1
198001,51.6,0.2
198002,52.2,0.7
198003,51.7,0.2
198004,51.9,0.4
198005,52.0,0.5
198006,52.1,0.6
198007,52.3,0.8
198008,52.6,1.1
198009,52.8,1.3
198010,52.8,1.3
198011,52.2,0.7
198012,51.6,0.1
198101,51.0,-0.4
198102,51.7,0.2
198103,51.7,0.2
198104,51.8,0.3
198105,51.7,0.2
198106,51.9,0.4
198107,51.9,0.4
198108,51.5,0.0
198109,51.2,-0.3
198110,51.1,-0.4
198111,51.3,-0.2
198112,51.5,0.0
198201,51.4,0.0
198202,51.1,-0.4
198203,51.2,-0.3
198204,50.7,-0.8
198205,50.8,-0.7
198206,50.5,-1.0
198207,50.4,-1.1
198208,50.3,-1.2
198209,50.3,-1.2
198210,50.6,-0.9
198211,50.8,-0.7
198212,51.4,-0.1
198301,52.2,0.8
198302,52.2,0.7
198303,52.5,1.0
198304,52.6,1.1
198305,52.3,0.8
198306,52.6,1.1
198307,52.8,1.3
198308,53.2,1.7
198309,53.4,1.9
198310,53.4,1.9
198311,53.3,1.8
198312,52.6,1.1
198401,52.1,0.7
198402,52.5,1.0
198403,51.9,0.4
198404,51.8,0.3
198405,51.9,0.4
198406,52.0,0.5
198407,51.8,0.3
198408,51.7,0.2
198409,51.3,-0.2
198410,51.7,0.2
198411,51.5,0.0
198412,52.2,0.7
198501,52.2,0.8
198502,51.9,0.4
198503,52.5,1.0
198504,52.9,1.4
198505,53.2,1.7
198506,52.8,1.3
198507,52.9,1.4
198508,52.7,1.2
198509,53.1,1.6
198510,52.9,1.4
198511,53.3,1.8
198512,52.5,1.0
198601,52.9,1.5
198602,52.7,1.2
198603,52.6,1.1
198604,52.4,0.9
198605,52.4,0.9
198606,52.6,1.1
198607,52.7,1.2
198608,52.6,1.1
198609,52.4,0.9
198610,52.3,0.8
198611,51.9,0.4
198612,52.3,0.8
198701,52.2,0.8
198702,52.2,0.7
198703,52.2,0.7
198704,52.3,0.8
198705,52.1,0.6
198706,52.2,0.7
198707,52.4,0.9
198708,52.4,0.9
198709,52.5,1.0
198710,52.1,0.6
198711,52.3,0.8
198712,52.4,0.9
198801,52.0,0.6
198802,52.2,0.7
198803,52.1,0.6
198804,52.0,0.5
198805,51.9,0.4
198806,51.7,0.2
198807,51.8,0.3
198808,52.1,0.6
198809,52.0,0.5
198810,51.9,0.4
198811,51.9,0.4
198812,51.6,0.1
198901,52.4,1.0
198902,52.4,0.9
198903,52.2,0.7
198904,52.2,0.7
198905,52.2,0.7
198906,52.4,0.9
198907,52.1,0.6
198908,51.8,0.3
198909,52.0,0.5
198910,52.5,1.0
198911,52.3,0.8
198912,51.5,0.0
199001,51.8,0.4
199002,52.3,0.8
199003,52.6,1.1
199004,52.7,1.2
199005,52.6,1.1
199006,52.5,1.0
199007,52.6,1.1
199008,52.7,1.2
199009,52.5,1.0
199010,52.8,1.3
199011,53.1,1.6
199012,54.5,3.0
199101,53.9,2.5
199102,53.8,2.3
199103,53.8,2.3
199104,54.0,2.5
199105,54.6,3.1
199106,54.7,3.2
199107,54.8,3.3
199108,54.9,3.4
199109,55.0,3.5
199110,54.7,3.2
199111,54.6,3.1
199112,54.4,2.9
199201,54.5,3.1
199202,54.3,2.8
199203,53.9,2.4
199204,53.5,2.0
199205,52.8,1.3
199206,52.5,1.0
199207,52.3,0.8
199208,51.9,0.4
199209,51.9,0.4
199210,51.5,0.0
199211,51.4,-0.1
199212,51.2,-0.3
199301,51.4,0.0
199302,50.9,-0.6
199303,50.8,-0.7
199304,50.9,-0.6
199305,51.3,-0.2
199306,51.5,0.0
199307,51.8,0.3
199308,52.2,0.7
199309,52.2,0.7
199310,52.3,0.8
199311,52.3,0.8
199312,52.2,0.7
199401,51.3,-0.1
199402,51.3,-0.2
199403,51.5,0.0
199404,51.7,0.2
199405,51.4,-0.1
199406,51.7,0.2
199407,51.7,0.2
199408,51.4,-0.1
199409,51.4,-0.1
199410,51.4,-0.1
199411,51.8,0.3
199412,52.2,0.7
199501,53.2,1.8
199502,53.2,1.7
199503,53.6,2.1
199504,53.2,1.7
199505,53.3,1.8
199506,53.1,1.6
199507,53.0,1.5
199508,53.4,1.9
199509,53.5,2.0
199510,53.9,2.4
199511,53.2,1.7
199512,52.5,1.0
199601,51.9,0.5
199602,52.2,0.7
